,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
0,（株）アーキジオ,2230001010477,富山県,中小企業,163,,,,597,,96,,,,20191202
1,アーク（株）,7240001025478,広島県,中小企業,742,,,,998,,406,,406,,20191202
2,（株）アークコンサルタント,7260001019478,岡山県,中小企業,679,,,,894,,,,279,,20191202
3,（株）アーク・ジオ・サポート,1011001044505,東京都,中小企業,493,,,,1174,,,,,,20191202
4,（株）アース・アナライザー,9130001062613,京都府,中小企業,1120,,,,,,,,,,20191202
5,（株）アース開発コンサルタント,4240001025464,広島県,中小企業,98,,,,301,,387,,160,,20191202
6,（株）アースクレア,7260001021252,岡山県,中小企業,500,,,,1199,,,,617,,20191202
7,（株）アースコンサルタント,3490001000055,高知県,中小企業,757,,,,1300,,,,386,,20191202
8,（株）アーステクノ,6270001001072,鳥取県,中小企業,922,,,,900,,321,,,,20191202
9,（株）アーステック東洋,4130001013678,京都府,中小企業,931,,,,1168,,193,,,,20191202
10,（株）アース・プランニング,5470001012190,香川県,中小企業,708,,,,1022,,570,,458,,20191202
11,（株）アースライズカンパニー,5260001010983,岡山県,中小企業,1056,-01,,,1533,-01,731,-01,,,20191202
12,（株）アーバン技研,7260001019486,岡山県,中小企業,869,,,,1087,,,,518,,20191202
13,（株）アーバンクリエイト,2140001080075,兵庫県,中小企業,907,,,,,,,,,,20191202
14,（株）アーバン設計,7300001000020,佐賀県,中小企業,978,,,,1247,,728,,259,,20191202
15,（株）アーバンデザインコンサルタント,6011101000543,東京都,中小企業,818,,675,,880,,,,,,20191202
16,（株）アーバントラフィックエンジニアリング,2011101000547,東京都,中小企業,1005,,,,712,,,,,,20191202
17,（株）アーバンパイオニア設計,3120001053676,大阪府,中小企業,786,,970,,465,,,,,,20191202
18,アールテックコンサルタント（株）,9010701011534,東京都,中小企業,925,,,,958,,665,,,,20191202
19,相生エンジニアリング（株）,8240001021682,広島県,中小企業,174,,,,589,,693,,233,,20191202
20,（株）愛河調査設計,9180001033634,愛知県,中小企業,278,,782,,652,,546,,133,,20191202
21,（株）アイコン,4140001064340,兵庫県,中小企業,516,,,,673,,,,,,20191202
22,アイコンヤマト（株）,5270001001107,鳥取県,中小企業,425,,,,709,,613,,517,,20191202
23,（株）あい造園設計事務所,4011301015442,東京都,中小企業,1104,,952,,1387,,,,,,20191202
24,（株）あいだ測量設計,6050001015301,茨城県,中小企業,687,,,,,,,,,,20191202
25,会津土建（株）,3380001017151,福島県,中小企業,825,,,,,,,,,,20191202
26,（株）アイ・ディー・エー,8070001006008,群馬県,大企業,257,,548,,109,,603,,532,,20191202
27,（株）アイテック,9270001005541,鳥取県,中小企業,489,,,,1100,,617,,205,,20191202
28,アイテックコンサルタント（株）,5011101049771,東京都,中小企業,1021,,,,204,,,,,,20191202
29,（株）アイネス,3430001000226,北海道,中小企業,376,,,,263,,388,,,,20191202
30,（株）アイム,3140001056636,兵庫県,中小企業,502,,,,,,,,418,,20191202
31,アイレック技建（株）,4010501004362,東京都,大企業,1043,,,,376,,,,,,20191202
32,（有）アイワエンジニアリング,9270002000054,鳥取県,中小企業,974,-01,,,1315,-01,,,654,-01,20191202
33,（株）葵エンジニアリング,6180001029197,愛知県,中小企業,185,,669,,220,,350,,372,,20191202
34,あおい建設コンサルタント（株）,6180001015924,愛知県,中小企業,779,,475,,1344,,,,170,,20191202
35,あおぞら土地家屋調査士法人,2240005002734,広島県,中小企業,662,,,,,,,,606,,20191202
36,あおば技術コンサルタント（株）,9370001023062,宮城県,中小企業,961,,,,1224,,720,,,,20191202
37,青葉工業（株）,7470001000292,香川県,大企業,591,,,,615,,50,,,,20191202
38,青葉コンサルタント（株）,5170001012618,和歌山県,中小企業,950,,,,756,,694,,,,20191202
39,あおみ建設（株）,6010401076946,東京都,中小企業,824,,,,1069,,,,,,20191202
40,（株）安芸建設コンサルタント,5240001000292,広島県,中小企業,467,,,,488,,338,,343,,20191202
41,（株）アキバ,1280001000904,島根県,中小企業,723,,,,595,,476,,357,,20191202
42,（株）秋山測量設計,6260002016194,岡山県,中小企業,698,,,,1290,,584,,433,,20191202
43,（株）アクアテルス,2030001010423,埼玉県,大企業,404,,,,215,,201,,129,,20191202
44,（株）アクセス,4150001014773,奈良県,中小企業,942,,,,,,,,,,20191202
45,（株）アクタス,8120001059941,大阪府,中小企業,576,,,,870,,578,,,,20191202
46,（株）アコード,8120001040851,大阪府,中小企業,476,,,,1334,,,,,,20191202
47,（株）アサノ大成基礎エンジニアリング,5010001078914,東京都,大企業,204,,286,,201,,9,,,,20191202
48,（株）旭,9220001015256,石川県,中小企業,681,,,,1318,,,,,,20191202
49,朝日開発コンサルタンツ（株）,7340001000297,鹿児島県,中小企業,383,,,,332,,543,,267,,20191202
50,旭工榮（株）,5030001086659,埼玉県,中小企業,430,,885,,922,,615,,531,,20191202
51,朝日航洋（株）,7010601041419,東京都,大企業,4,,,,76,,363,,275,,20191202
52,（株）朝日コンサル,3140001076576,兵庫県,中小企業,604,,,,1103,,646,,516,,20191202
53,（株）アサヒコンサル,1310001006955,長崎県,中小企業,349,,,,355,,155,,,,20191202
54,（株）朝日コンサルタント,2490001000007,高知県,中小企業,623,,704,,528,,567,,258,,20191202
55,アサヒコンサルタント（株）,6270001000041,鳥取県,大企業,59,,,,233,,196,,54,,20191202
56,朝日設計（株）,3470001000370,香川県,中小企業,760,,685,,642,,521,,,,20191202
57,（株）朝日設計事務所,4260001011891,岡山県,中小企業,1066,,,,1444,,,,,,20191202
58,旭総合コンサルタント（株）,5010501000146,東京都,中小企業,1101,,,,1386,,,,,,20191202
59,（株）アサヒ測量設計,6050001015276,茨城県,中小企業,732,,,,1310,,492,,380,,20191202
60,朝日測量設計コンサルタント（株）,1260001012414,岡山県,中小企業,983,,,,,,,,496,,20191202
61,（株）アサヒ測量設計事務所,3260001007478,岡山県,中小企業,871,,,,1111,,,,542,,20191202
62,（株）アサヒ地質研究所,5260001000051,岡山県,中小企業,798,,,,1064,,160,,,,20191202
63,アジアエンヂニアリング（株）,8290001000723,福岡県,中小企業,238,,,,249,,289,,,,20191202
64,（株）アジア技術コンサルタンツ,4340001000275,鹿児島県,中小企業,124,,,,346,,455,,292,,20191202
65,（株）アジア共同設計コンサルタント,9020001043500,神奈川県,大企業,371,,754,,90,,356,,,,20191202
66,アジア航測（株）,6011101000700,東京都,大企業,3,,481,,19,,32,,210,,20191202
67,アジアプランニング（株）,4330001000103,熊本県,中小企業,368,,707,,381,,,,360,,20191202
68,（株）アスカ,1122001000107,大阪府,中小企業,631,,,,,,,,593,,20191202
69,アスカ測量設計（株）,1040001038704,千葉県,中小企業,1030,,,,,,,,558,,20191202
70,（株）アズクリエイト,3130001043230,京都府,中小企業,355,,,,1018,,410,,251,,20191202
71,（株）アスコ,2270001000334,鳥取県,中小企業,364,,,,514,,258,,173,,20191202
72,アセス（株）,2260001019499,岡山県,中小企業,359,,695,,680,,435,,269,,20191202
73,（株）アップス,1350001005945,宮崎県,中小企業,597,,864,,800,,,,507,,20191202
74,（株）アテナ,8280001000047,島根県,中小企業,1053,,,,1114,,651,,,,20191202
75,（株）アドバンスネット成和,8280001004964,島根県,中小企業,658,,,,591,,698,,616,,20191202
76,（株）アトム補償コンサル,5210001014634,福井県,中小企業,953,,,,,,,,231,,20191202
77,（株）アトラス,9280001000046,島根県,中小企業,314,,701,,525,,438,,241,,20191202
78,阿南測量設計（株）,6480001006562,徳島県,中小企業,677,,,,,,,,,,20191202
79,（株）天野測量設計,4250001005052,山口県,中小企業,678,,,,,,,,,,20191202
80,（株）アメニテック,9220001000852,石川県,中小企業,885,,887,,1095,,,,,,20191202
81,（株）荒谷建設コンサルタント,3240001000641,広島県,大企業,20,,314,,71,,24,,23,,20191202
82,（株）有明測量開発社,3330001000228,熊本県,大企業,47,,,,380,,417,,151,,20191202
83,（株）アルゴス,3110001020198,新潟県,中小企業,292,,,,499,,,,112,,20191202
84,（株）アルト舎,4120001164555,奈良県,中小企業,1086,,924,,,,,,,,20191202
85,（株）アルファ水工コンサルタンツ,3430001001109,北海道,中小企業,342,,379,,179,,599,,,,20191202
86,（株）アルプス,8150001016279,奈良県,中小企業,928,,,,1180,,666,,,,20191202
87,アローコンサルタント（株）,9180001011532,愛知県,中小企業,558,,794,,487,,413,,,,20191202
88,阿波測建（株）,6480001000086,徳島県,中小企業,524,,,,1328,,254,,,,20191202
89,安西工業（株）,7140001004401,兵庫県,中小企業,946,,,,,,,,,,20191202
90,（株）安藤・間,2010401051696,東京都,大企業,569,,220,,141,,242,,463,,20191202
91,（株）イーエス総合研究所,7430001018801,北海道,大企業,360,,,,349,,73,,213,,20191202
92,（株）Ｅ－ＳＹＳＴＥＭ,2290001023259,福岡県,中小企業,494,-01,606,-01,944,-01,,,,,20191202
93,（株）イーディシー,7290001006201,福岡県,中小企業,944,,,,1484,,,,627,,20191202
94,（株）イケハラエンジニア,3360001009423,沖縄県,中小企業,974,,,,,,,,,,20191202
95,（株）石居設計,1160001008059,滋賀県,中小企業,594,,620,,367,,333,,636,,20191202
96,（株）礎積算,4030001017986,埼玉県,中小企業,1051,,877,,,,,,62,,20191202
97,石橋開発（株）,5290801009611,福岡県,中小企業,704,,,,1335,,496,,382,,20191202
98,（株）イシヤマエンジニアリング,2122001000477,大阪府,中小企業,509,,,,,,,,,,20191202
99,イズテック（株）,5280001003085,島根県,中小企業,191,,770,,338,,251,,134,,20191202
100,（株）泉コンサルタント,9270001000071,鳥取県,中小企業,641,,,,1181,,681,,220,,20191202
101,出雲グリーン（株）,5280001003069,島根県,中小企業,295,,764,,348,,207,,195,,20191202
102,（株）イタガキ建設コンサルタント,4250001002958,山口県,中小企業,529,,,,764,,360,,441,,20191202
103,（株）一成,8140001042490,兵庫県,中小企業,1044,,,,917,,648,,,,20191202
104,イッセイコンサルタント（株）,8180001092400,愛知県,中小企業,893,,,,915,,,,,,20191202
105,いであ（株）,7010901005494,東京都,大企業,139,,736,,15,,82,,314,,20191202
106,（株）怡土,4290001023430,福岡県,中小企業,633,,,,1476,,,,,,20191202
107,（株）井上エンジニアリング,2160001002473,滋賀県,中小企業,671,,,,644,,,,657,,20191202
108,井上測量設計（株）,7070001000325,群馬県,中小企業,522,,,,,,,,,,20191202
109,（株）イビソク,9200001013229,岐阜県,大企業,37,,,,327,,537,,131,,20191202
110,（有）イマージテック,6340002001444,鹿児島県,中小企業,664,,,,1458,,,,,,20191202
111,（有）岩田測量設計,5230002005787,富山県,中小企業,1114,,,,,,,,,,20191202
112,（有）石見開発調査設計,8280002009814,島根県,中小企業,884,,,,1394,,,,546,,20191202
113,（株）インテコ,5150001000145,奈良県,中小企業,611,,,,543,,183,,,,20191202
114,（株）ウインディーネットワーク,2080101014435,静岡県,中小企業,265,,761,,495,,531,,272,,20191202
115,（株）ウエスコ,4260001000622,岡山県,大企業,29,,427,,32,,38,,39,,20191202
116,（株）ウエスト建設コンサルタント,1140001106401,兵庫県,中小企業,644,,,,743,,678,,583,,20191202
117,（株）ウエストコンサルタント,6500001000629,愛媛県,中小企業,332,,553,,703,,635,,64,,20191202
118,（株）ウオールナット,7012801000170,東京都,中小企業,1065,,,,945,,331,,,,20191202
119,（株）潮技術コンサルタント,1150001012409,奈良県,中小企業,665,,962,,1080,,715,,,,20191202
120,（株）ウジョウ,3260001000656,岡山県,中小企業,448,,,,,,,,,,20191202
121,（株）内田測量,8100001000337,長野県,中小企業,759,-01,649,-01,,,265,-01,123,-01,20191202
122,（株）内山測量設計,3140001076080,兵庫県,中小企業,562,,815,,1029,,465,,432,,20191202
123,（株）ウッド,6030001062320,埼玉県,中小企業,1112,,,,1525,,,,663,,20191202
124,（株）宇部建設コンサルタント,9250001003927,山口県,中小企業,84,,,,209,,92,,339,,20191202
125,宇部興産コンサルタント（株）,4250001003056,山口県,中小企業,354,,,,231,,102,,,,20191202
126,（株）宇部セントラルコンサルタント,4250001003015,山口県,中小企業,377,,,,360,,203,,,,20191202
127,ウムヴェルト（株）,9240001026994,広島県,中小企業,515,,,,598,,397,,376,,20191202
128,（株）エイエム建設コンサルタント,9280001002991,島根県,中小企業,655,,,,757,,699,,620,,20191202
129,（株）エイコー技術コンサルタント,2210001010470,福井県,中小企業,315,,476,,491,,370,,182,,20191202
130,（株）永大開発コンサルタント,3290001045392,福岡県,中小企業,691,,,,1010,,,,,,20191202
131,（株）エイチテック,3240001032057,広島県,中小企業,572,-01,,,975,-01,306,-01,455,-01,20191202
132,（株）エイテック,4011001059252,東京都,大企業,46,,757,,171,,267,,183,,20191202
133,（株）エイト日本技術開発,7260001000735,岡山県,大企業,90,,124,,8,,25,,4,,20191202
134,（株）Ａ・Ｆ・Ｃ,5480001006084,徳島県,中小企業,1117,,,,,,,,,,20191202
135,（株）エース,8100001020987,長野県,中小企業,478,,,,390,,686,,597,,20191202
136,（株）エース・プラン,2270001003147,鳥取県,中小企業,855,,,,550,,596,,556,,20191202
137,（株）エーティック,2430001002181,北海道,中小企業,226,,775,,169,,170,,260,,20191202
138,（株）エービーコンサルタント,5011801021212,東京都,中小企業,1095,,602,,933,,692,,,,20191202
139,（株）エープランニング,8011301013005,東京都,大企業,170,,139,,1466,,683,,33,,20191202
140,（株）エーワンコンサルタント,2290001050006,福岡県,中小企業,634,,,,571,,,,603,,20191202
141,（株）エオネックス,1220001006394,石川県,中小企業,778,,,,498,,67,,,,20191202
142,（株）エコー,2010501016723,東京都,大企業,305,,,,84,,,,,,20191202
143,（株）エコー建設コンサルタント,2480001000296,徳島県,中小企業,188,,725,,254,,234,,163,,20191202
144,（株）エス技建,8290001034639,福岡県,中小企業,1097,,919,,1482,,,,,,20191202
145,（株）エスケイエンジニアリング,3290001040484,福岡県,中小企業,126,,,,222,,,,477,,20191202
146,エスシー企画（株）,7480001000309,徳島県,中小企業,436,,848,,371,,298,,547,,20191202
147,エス・テー・コンサルタント（株）,5010001001149,東京都,中小企業,794,,,,864,,,,,,20191202
148,（株）エス・ビー・シー,4480001007315,徳島県,中小企業,381,,,,354,,69,,,,20191202
149,越前屋試錐工業（株）,3430001030537,北海道,中小企業,1008,,,,1277,,313,,,,20191202
150,（株）エヌイーエス,1120001075672,大阪府,中小企業,873,,,,535,,,,,,20191202
151,（株）エヌ・イー計測,5122001000895,大阪府,中小企業,667,,,,,,,,,,20191202
152,（株）エヌ・イーサポート,5240001006562,広島県,大企業,747,,,,686,,,,,,20191202
153,ＮＥテクノ（株）,5030001067857,埼玉県,中小企業,1092,,,,441,,,,,,20191202
154,エヌエス環境（株）,4010401004900,東京都,大企業,420,,687,,85,,260,,469,,20191202
155,（株）エヌ・エス・シー・エンジニアリング,2011601011713,東京都,中小企業,999,,653,,817,,,,,,20191202
156,（株）ＮＪＳ,6011101045308,東京都,大企業,232,,55,,25,,276,,447,,20191202
157,（株）エヌティーコンサルタント,6400001000333,岩手県,中小企業,330,,,,552,,608,,145,,20191202
158,ＮＴＣインターナショナル（株）,1011101012790,東京都,大企業,572,,,,247,,,,,,20191202
159,ＮＴＣコンサルタンツ（株）,2180001039299,愛知県,大企業,150,,464,,42,,65,,377,,20191202
160,エヌ・ティ・ティ・インフラネット（株）,2010001063299,東京都,大企業,323,,,,114,,,,,,20191202
161,（株）エヌ・ティ・ティ・データ,9010601021385,東京都,大企業,1039,,867,,1420,,,,,,20191202
162,（株）エフウォーターマネジメント,9160001001717,滋賀県,中小企業,555,,674,,238,,421,,449,,20191202
163,（株）エフ・ケー・シー,9240001001485,広島県,中小企業,469,,,,1027,,,,,,20191202
164,（株）エフ設計コンサルタント,8480001002824,徳島県,中小企業,616,,,,545,,,,,,20191202
165,（株）エブリプラン,6280001000115,島根県,中小企業,969,,,,628,,716,,,,20191202
166,（株）エフワーク,9370201000571,宮城県,中小企業,901,,,,292,,,,,,20191202
167,エボシ技工調査設計（株）,9240001029980,広島県,中小企業,527,,,,1012,,498,,284,,20191202
168,（有）エポック開発,7220002010316,石川県,中小企業,863,,,,,,,,,,20191202
169,（株）エムエス技術コンサルタント,8430001028114,北海道,中小企業,934,,,,,,,,237,,20191202
170,（株）エムエスシー,2250001011176,山口県,中小企業,959,,,,1517,,,,,,20191202
171,（株）ＭＸコンサルタント,9490001007045,高知県,中小企業,1096,,,,,,,,613,,20191202
172,（株）エム・ケー・コンサルタント,9290001011967,福岡県,中小企業,889,,,,542,,,,,,20191202
173,（株）エムテック,4011501013147,埼玉県,中小企業,1088,,,,1206,,697,,,,20191202
174,（株）エルクコンサルタント,8140001019514,兵庫県,中小企業,917,,,,573,,667,,,,20191202
175,（株）エルテック,9140001064757,兵庫県,中小企業,1079,,,,1500,,709,,612,,20191202
176,扇コンサルタンツ（株）,8140001001166,兵庫県,中小企業,864,,,,926,,604,,,,20191202
177,扇精光コンサルタンツ（株）,7310001000283,長崎県,中小企業,60,,,,264,,,,52,,20191202
178,応用技術（株）,9120001121031,大阪府,大企業,899,,,,393,,,,,,20191202
179,応用地質（株）,2010001034531,東京都,大企業,66,,732,,17,,1,,,,20191202
180,大分技術開発（株）,7320001009976,大分県,中小企業,486,,,,1099,,,,,,20191202
181,（株）オーエス,8120101035545,大阪府,中小企業,856,,,,,,,,537,,20191202
182,（株）オーエスエー,7260001019602,岡山県,中小企業,601,,,,927,,644,,504,,20191202
183,（株）オーエムアイ,3500001007668,愛媛県,中小企業,842,-01,,,1393,-01,,,540,-01,20191202
184,大阪技術管理（株）,4120001040541,大阪府,中小企業,561,,,,308,,,,,,20191202
185,（株）オーシスマップ,9140001046689,兵庫県,中小企業,334,,,,1173,,,,608,,20191202
186,大島技術コンサルタント（株）,9260001022868,岡山県,中小企業,753,,,,1031,,564,,303,,20191202
187,オーシャンエンジニアリング（株）,1030001010176,茨城県,中小企業,494,,,,,,,,,,20191202
188,（株）オオスミ,9020001001243,神奈川県,大企業,986,,,,281,,,,,,20191202
189,大高理工（株）,6200001013306,岐阜県,中小企業,782,-01,,,1288,-02,581,-01,442,-01,20191202
190,（株）大田技術コンサルタント,4280001003904,島根県,中小企業,718,,,,602,,223,,302,,20191202
191,（有）太田ジオリサーチ,7140002055947,兵庫県,中小企業,892,,,,635,,300,,,,20191202
192,鵬技術コンサルタント（株）,4270001004977,鳥取県,中小企業,369,,,,472,,238,,278,,20191202
193,鳳コンサルタント（株）,3120001131325,大阪府,中小企業,835,,498,,318,,,,,,20191202
194,（株）オオバ,9013201001170,東京都,大企業,7,,215,,18,,93,,9,,20191202
195,（株）大林組,7010401088742,東京都,大企業,243,,15,,156,,57,,,,20191202
196,（株）オービット,1290001020645,福岡県,中小企業,463,,,,451,,,,,,20191202
197,（株）大増コンサルタンツ,3180001019110,愛知県,中小企業,144,,518,,320,,266,,46,,20191202
198,（株）大本組,7260001001493,岡山県,中小企業,823,,504,,1066,,,,,,20191202
199,（株）大屋ハイテック,9280001004807,島根県,中小企業,534,,,,759,,436,,281,,20191202
200,（株）オーライズ,9260001028080,岡山県,中小企業,1078,-01,,,968,-01,731,-02,,,20191202
201,（株）オカコン,7260001001519,岡山県,中小企業,749,,,,887,,557,,375,,20191202
202,（株）岡崎測量,5280001005239,島根県,中小企業,707,,,,,,,,491,,20191202
203,（株）オキココーポレーション,7120001061948,大阪府,中小企業,807,,,,1046,,88,,,,20191202
204,（株）沖潮綜研事務所,1250001006680,山口県,中小企業,1032,,866,,1439,,,,551,,20191202
205,（有）沖繩磁探総業,2360002000844,沖縄県,中小企業,624,,,,,,,,,,20191202
206,沖昌エンジニアリング（株）,5011501009391,東京都,大企業,256,,837,,185,,,,,,20191202
207,（株）奥村組,7120001004931,大阪府,大企業,410,,149,,409,,,,,,20191202
208,（株）押川測量設計,5290801000470,福岡県,中小企業,711,,,,1306,,,,434,,20191202
209,（有）オフィスツーワン,2240002036438,広島県,中小企業,1068,,,,1448,,,,,,20191202
210,（株）オリエンタルコンサルタンツ,4011001005165,東京都,大企業,229,,145,,5,,55,,203,,20191202
211,オリエンタル測量（株）,1280001004987,島根県,中小企業,719,,,,1051,,,,347,,20191202
212,（株）オリエントアイエヌジー,5310001000392,長崎県,中小企業,313,,667,,667,,351,,120,,20191202
213,オリジナル設計（株）,8011001065098,東京都,大企業,215,,195,,52,,393,,,,20191202
214,（株）オリンピアコンサルタント,2200001013350,岐阜県,中小企業,612,,,,748,,,,,,20191202
215,（株）オルビットプラン,2020001042005,神奈川県,中小企業,1069,,,,1452,,659,,,,20191202
216,ＨＡＲＶＥＹ（株）,1180001123913,愛知県,中小企業,1076,,,,1233,,,,,,20191202
217,パーソンラボ（株）,2120101027928,大阪府,中小企業,1093,,,,1208,,,,,,20191202
218,（株）パートナーズ,6180301025227,愛知県,大企業,411,,683,,377,,,,660,,20191202
219,（株）ハイウェイ・エンジニアリング,4180001039751,愛知県,中小企業,593,,,,217,,,,,,20191202
220,（株）ハウジング総合コンサルタント,3490001002530,高知県,中小企業,833,,191,,1370,,,,28,,20191202
221,（株）萩原技研,3340001003493,鹿児島県,中小企業,117,,494,,323,,,,71,,20191202
222,（株）白兎設計事務所,2270001000615,鳥取県,中小企業,774,,104,,1030,,442,,326,,20191202
223,（株）ハシカンプラ,9370001020489,宮城県,中小企業,1067,,,,1214,,,,,,20191202
224,パシフィックコンサルタンツ（株）,8013401001509,東京都,大企業,113,,50,,2,,33,,445,,20191202
225,（株）パスコ,5013201004656,東京都,大企業,1,,213,,11,,72,,240,,20191202
226,（株）八光開発コンサルタント,6350001008209,宮崎県,中小企業,302,,,,500,,178,,217,,20191202
227,（株）八州,1010601035005,東京都,大企業,8,,,,167,,167,,57,,20191202
228,（株）果無,8170001009529,和歌山県,中小企業,736,,,,997,,569,,490,,20191202
229,（株）はとコンサルタント,8250001010718,山口県,中小企業,1057,,,,1535,,,,666,,20191202
230,（株）花村コンサルタント,5130001032958,京都府,中小企業,729,,,,1054,,224,,,,20191202
231,（株）ハマコン,8140001056739,兵庫県,中小企業,845,,,,1088,,625,,567,,20191202
232,（株）ハマソク,7280001004404,島根県,中小企業,672,,,,1330,,,,321,,20191202
233,林測量技術コンサルタント（株）,5120901013505,大阪府,中小企業,496,,,,,,,,,,20191202
234,（株）ＰＡＬ構造,1310001001790,長崎県,大企業,781,,129,,503,,269,,,,20191202
235,パルス建設コンサルタント（株）,2280001004111,島根県,中小企業,497,,,,934,,711,,634,,20191202
236,（株）ハンシン,7120001024954,大阪府,中小企業,447,,,,1301,,,,,,20191202
237,阪神高速技研（株）,4120001046497,大阪府,大企業,482,,293,,115,,,,,,20191202
238,（株）阪神コンサルタンツ,7150001004169,奈良県,中小企業,394,,,,200,,46,,,,20191202
239,阪神測建（株）,7140001010333,兵庫県,中小企業,176,,,,470,,340,,184,,20191202
240,（株）阪和建設コンサルタント,1170001009337,和歌山県,中小企業,521,,,,861,,384,,323,,20191202
241,（株）ピーエス三菱,1010001008742,東京都,大企業,816,,,,786,,,,,,20191202
242,（株）ＰＣＥＲ,1040001041971,千葉県,中小企業,876,,,,905,,,,,,20191202
243,ピーシー技研（株）,4030001006972,埼玉県,中小企業,804,,,,854,,495,,,,20191202
244,（株）ピーシーレールウェイコンサルタント,9060001003715,栃木県,大企業,439,,,,177,,302,,,,20191202
245,（株）東建設研究所,1012301000172,東京都,中小企業,787,,,,868,,,,,,20191202
246,（株）東日本エンジニアリング,2380001001890,福島県,中小企業,608,,,,,,,,17,,20191202
247,（株）東日本計画,9370001014284,宮城県,中小企業,1087,,,,,,,,,,20191202
248,東日本総合計画（株）,3013301008369,東京都,大企業,22,,441,,127,,,,216,,20191202
249,（株）光コンサルタント,4270001004952,鳥取県,中小企業,957,,,,969,,,,,,20191202
250,ひかりコンサルタント（株）,1250001010303,山口県,中小企業,734,,,,1385,,,,495,,20191202
251,（株）肥後測量設計,1310002019436,長崎県,中小企業,626,,808,,1271,,577,,492,,20191202
252,（株）ビジュアル・システムズ,9180001057419,愛知県,中小企業,1097,-01,,,1533,-02,,,,,20191202
253,ビッグ測量設計（株）,8010501011958,東京都,大企業,14,,,,,,,,,,20191202
254,（株）ヒノコンサルタント,8270001003513,鳥取県,中小企業,386,,,,509,,400,,296,,20191202
255,（株）日野原富士コンサルタント,1240001009866,広島県,中小企業,423,,,,798,,334,,646,,20191202
256,（株）ビュー設計,5480001003610,徳島県,中小企業,331,,,,1107,,291,,,,20191202
257,（株）ヒライシテクノ,5120101051405,大阪府,中小企業,1119,,,,,,,,,,20191202
258,広建コンサルタンツ（株）,5240001031809,広島県,中小企業,102,,,,251,,165,,265,,20191202
259,（株）ヒロコン,2240001009931,広島県,中小企業,149,,751,,225,,77,,123,,20191202
260,廣澤測量設計（株）,5260001020165,岡山県,中小企業,535,,,,1023,,,,308,,20191202
261,（一財）広島県環境保健協会,2240005000969,広島県,公益法人,788,,696,,250,,516,,,,20191202
262,（一財）広島県まちづくり土地区画整理協会,2240005001034,広島県,公益法人,775,,,,889,,,,,,20191202
263,（株）広測コンサルタント,2240001022612,広島県,中小企業,344,,,,593,,369,,374,,20191202
264,（株）ファインテクノ,7120001114383,大阪府,中小企業,1045,,,,810,,,,,,20191202
265,ファナテック（株）,5260001020834,岡山県,中小企業,661,,,,1455,,,,598,,20191202
266,フィールドコンサルタント（株）,6240001014143,広島県,中小企業,630,,,,1185,,673,,601,,20191202
267,（株）フォーラムエイト,1013201007836,東京都,大企業,1046,,844,,903,,630,,,,20191202
268,（株）吹上技研コンサルタント,9130001008616,京都府,中小企業,119,,,,212,,268,,301,,20191202
269,福岡建設コンサルタント（株）,6290001016069,福岡県,中小企業,761,,,,875,,462,,,,20191202
270,福田道路（株）,5110001004884,新潟県,大企業,421,,,,1070,,,,,,20191202
271,（株）福田量地,4070001002753,群馬県,中小企業,651,,,,,,,,229,,20191202
272,（株）福山コンサルタント,5290001016276,福岡県,大企業,230,,,,45,,274,,,,20191202
273,（株）藤井基礎設計事務所,7280001000618,島根県,中小企業,357,,759,,456,,101,,309,,20191202
274,（株）藤井測量設計,2280001005101,島根県,中小企業,526,,,,1032,,474,,397,,20191202
275,（株）フジ技研,1100001010268,長野県,中小企業,356,,,,319,,482,,150,,20191202
276,富士技研センター（株）,5011001020519,東京都,中小企業,839,,,,646,,,,,,20191202
277,（株）富士建,9300001003723,佐賀県,中小企業,832,,,,,,,,,,20191202
278,（株）冨士設計,2320001002399,大分県,中小企業,316,,777,,260,,541,,410,,20191202
279,富士総合設計（株）,1250001003554,山口県,中小企業,699,,,,763,,359,,,,20191202
280,富士測地（株）,4030001076925,埼玉県,中小企業,459,,,,,,,,,,20191202
281,（株）フジタ地質,6260001005859,岡山県,中小企業,837,,,,1078,,151,,,,20191202
282,フジ地中情報（株）,9010401086851,東京都,大企業,162,,,,616,,349,,,,20191202
283,（株）富士調査設計,3250001008080,山口県,中小企業,701,,,,1007,,,,,,20191202
284,（株）フジックス,7120001150528,大阪府,中小企業,843,,,,,,,,,,20191202
285,フジミコンサルタント（株）,2010001028260,東京都,中小企業,827,,671,,653,,,,,,20191202
286,（株）フジヤマ,8080401004709,静岡県,大企業,10,,490,,78,,153,,44,,20191202
287,（株）扶桑工務所,8120901001820,大阪府,中小企業,702,,,,,,,,409,,20191202
288,（株）二川設計,9490001002021,高知県,中小企業,557,,463,,,,,,93,,20191202
289,（株）ふたば,9380001016676,福島県,中小企業,273,,,,685,,,,,,20191202
290,双葉航測（株）,9011201004805,東京都,中小企業,462,,,,,,,,391,,20191202
291,（株）フタバ設計,4290001018612,福岡県,中小企業,875,,842,,699,,623,,541,,20191202
292,（株）復建エンジニヤリング,3010001056450,東京都,大企業,289,,354,,63,,337,,,,20191202
